Employee_ID,Employee_type,department,stress_level,dept_avg_stress,risk_status
HCP-04039,"Nursing Assistant","Assisted Living",7,7.55,Normal
HCP-02185,"Nursing Assistant","Assisted Living",7,7.55,Normal
HCP-04025,"Nursing Assistant","Assisted Living",7,7.55,Normal
HCP-04909,"Nursing Assistant","Assisted Living",7,7.55,Normal
HCP-03621,"Nursing Assistant","Assisted Living",7,7.55,Normal
HCP-03712,"Nursing Assistant","Assisted Living",7,7.55,Normal
HCP-03257,"Nursing Assistant","Assisted Living",7,7.55,Normal
HCP-00878,"Nursing Assistant","Assisted Living",7,7.55,Normal
HCP-04495,"Nursing Assistant","Assisted Living",7,7.55,Normal
HCP-02669,"Nursing Assistant","Assisted Living",7,7.55,Normal
HCP-03435,"Nursing Assistant","Assisted Living",7,7.55,Normal
HCP-00877,"Nursing Assistant","Assisted Living",7,7.55,Normal
HCP-02673,"Nursing Assistant","Assisted Living",7,7.55,Normal
HCP-00353,"Nursing Assistant","Assisted Living",7,7.55,Normal
HCP-03125,"Nursing Assistant","Assisted Living",7,7.55,Normal
HCP-00620,"Nursing Assistant","Assisted Living",7,7.55,Normal
HCP-03127,"Nursing Assistant","Assisted Living",7,7.55,Normal
HCP-04190,"Nursing Assistant","Assisted Living",7,7.55,Normal
HCP-02697,"Nursing Assistant","Assisted Living",7,7.55,Normal
HCP-02190,"Nursing Assistant","Assisted Living",7,7.55,Normal
HCP-00338,"Nursing Assistant","Assisted Living",7,7.55,Normal
HCP-01305,"Nursing Assistant","Assisted Living",7,7.55,Normal
HCP-01354,"Nursing Assistant","Assisted Living",7,7.55,Normal
HCP-04832,"Nursing Assistant","Assisted Living",7,7.55,Normal
HCP-03779,"Nursing Assistant","Assisted Living",7,7.55,Normal
HCP-00092,"Nursing Assistant","Assisted Living",7,7.55,Normal
HCP-04231,"Nursing Assistant","Assisted Living",7,7.55,Normal
HCP-04226,"Nursing Assistant","Assisted Living",7,7.55,Normal
HCP-00087,"Nursing Assistant","Assisted Living",7,7.55,Normal
HCP-01318,"Nursing Assistant","Assisted Living",7,7.55,Normal
HCP-03148,"Nursing Assistant","Assisted Living",7,7.55,Normal
HCP-01616,"Nursing Assistant","Assisted Living",7,7.55,Normal
HCP-01336,"Nursing Assistant","Assisted Living",7,7.55,Normal
HCP-03448,"Nursing Assistant","Assisted Living",7,7.55,Normal
HCP-01618,"Nursing Assistant","Assisted Living",7,7.55,Normal
HCP-03153,"Nursing Assistant","Assisted Living",7,7.55,Normal
HCP-01457,"Nursing Assistant","Assisted Living",7,7.55,Normal
HCP-01338,"Nursing Assistant","Assisted Living",7,7.55,Normal
HCP-03928,"Nursing Assistant","Assisted Living",7,7.55,Normal
HCP-03762,"Nursing Assistant","Assisted Living",7,7.55,Normal
HCP-04149,"Nursing Assistant","Assisted Living",7,7.55,Normal
HCP-03316,"Nursing Assistant","Assisted Living",7,7.55,Normal
HCP-04527,"Nursing Assistant","Assisted Living",7,7.55,Normal
HCP-02832,"Nursing Assistant","Assisted Living",7,7.55,Normal
HCP-01626,"Nursing Assistant","Assisted Living",7,7.55,Normal
HCP-02088,"Nursing Assistant","Assisted Living",7,7.55,Normal
HCP-03673,"Nursing Assistant","Assisted Living",7,7.55,Normal
HCP-02668,"Nursing Assistant","Assisted Living",7,7.55,Normal
HCP-04424,"Nursing Assistant","Assisted Living",7,7.55,Normal
HCP-04413,"Nursing Assistant","Assisted Living",7,7.55,Normal
HCP-03346,"Nursing Assistant","Assisted Living",7,7.55,Normal
HCP-04406,"Nursing Assistant","Assisted Living",7,7.55,Normal
HCP-04366,"Nursing Assistant","Assisted Living",7,7.55,Normal
HCP-02531,"Nursing Assistant","Assisted Living",7,7.55,Normal
HCP-03357,"Nursing Assistant","Assisted Living",7,7.55,Normal
HCP-03140,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-03135,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-03123,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-03810,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-04365,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-04022,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-04292,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-04028,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-02743,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-02744,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-03850,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-04283,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-03114,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-03563,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-03577,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-03589,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-04050,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-02885,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-03601,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-03605,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-03606,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-03620,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-03873,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-02777,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-04318,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-03884,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-02900,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-03632,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-04268,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-02903,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-04342,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-03640,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-04085,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-03926,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-04313,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-04090,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-03672,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-03010,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-04217,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-04104,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-03943,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-02814,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-03684,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-04108,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-03101,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-03098,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-04113,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-03694,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-04327,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-02824,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-03058,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-02828,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-04210,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-02830,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-04132,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-03729,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-02838,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-03959,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-03745,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-04196,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-04187,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-03256,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-04464,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-04473,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-04481,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-04485,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-04487,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-03791,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-04508,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-04667,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-04682,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-04298,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-04394,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-04513,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-04398,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-04702,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-04533,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-04722,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-04723,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-03296,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-03213,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-03215,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-04301,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-04400,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-04745,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-04746,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-03314,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-03152,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-04747,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-03318,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-03322,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-03761,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-04185,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-03770,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-03158,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-03987,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-04420,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-03991,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-04543,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-03229,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-03348,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-03350,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-04428,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-03355,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-04440,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-03234,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-03034,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-02961,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-04578,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-03246,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-04588,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-04443,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-04844,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-03181,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-04601,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-02852,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-03399,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-04458,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-04403,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-02687,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-01296,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-01677,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-00776,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-00777,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-00112,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-02707,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-00333,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-01941,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-01047,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-02330,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-01696,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-01697,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-02449,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-01033,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-01391,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-01712,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-00795,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-02343,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-01910,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-01581,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-01222,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-01514,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-02683,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-00410,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-01715,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-01717,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-01904,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-01414,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-00813,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-01216,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-02366,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-02674,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-01009,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-00401,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-02663,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-01301,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-02479,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-02484,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-01594,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-02284,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-00298,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-01001,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-00295,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-00998,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-02402,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-00822,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-01392,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-01598,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-00996,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-01136,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-01393,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-00369,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-00471,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-01120,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-01750,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-01240,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-02299,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-02527,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-02529,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-01765,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-00260,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-01625,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-00343,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-02547,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-00959,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-02552,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-02555,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-00845,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-00947,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-00238,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-00939,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-01799,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-01808,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-01809,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-01411,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-00172,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-01810,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-02595,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-01381,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-00214,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-00209,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-00901,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-01868,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-00896,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-00203,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-01846,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-00890,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-01867,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-02612,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-00879,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-00190,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-02633,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-00856,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-01556,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-00719,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-02002,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-03409,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-01324,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-00723,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-03413,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-04896,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-04897,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-01276,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-01274,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-04899,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-04901,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-02019,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-04903,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-04914,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-00729,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-04959,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-04978,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-00694,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-04982,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-04997,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-02031,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-01994,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-03471,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-01992,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-01466,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-03520,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-02047,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-02050,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-03543,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-00292,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-02280,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-00487,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-00494,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-02239,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-01321,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-00668,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-00665,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-02223,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-00516,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-01311,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-02077,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-00538,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-00022,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-02183,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-02082,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-02087,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-00016,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-02173,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-00014,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-00557,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-01319,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-00563,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-01248,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-02398,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-01524,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-01106,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-01981,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-01971,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-01096,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-02290,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-02422,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-00100,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-01079,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-02715,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-00601,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-00600,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-00598,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-01952,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-01233,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-00771,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-00109,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-01191,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-01542,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-00587,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-01074,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-01298,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-02156,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-02157,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-01555,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-01067,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-00176,"Registered Nurse","General Medicine",7,7.64,Normal
HCP-01588,"Physician (General)","General Practice",7,7.82,Normal
HCP-03209,"Physician (General)","General Practice",7,7.82,Normal
HCP-02340,"Physician (General)","General Practice",7,7.82,Normal
HCP-04433,"Physician (General)","General Practice",7,7.82,Normal
HCP-03820,"Physician (General)","General Practice",7,7.82,Normal
HCP-02688,"Physician (General)","General Practice",7,7.82,Normal
HCP-04516,"Physician (General)","General Practice",7,7.82,Normal
HCP-04695,"Physician (General)","General Practice",7,7.82,Normal
HCP-02574,"Physician (General)","General Practice",7,7.82,Normal
HCP-02374,"Physician (General)","General Practice",7,7.82,Normal
HCP-02319,"Physician (General)","General Practice",7,7.82,Normal
HCP-02457,"Physician (General)","General Practice",7,7.82,Normal
HCP-04260,"Physician (General)","General Practice",7,7.82,Normal
HCP-01065,"Physician (General)","General Practice",7,7.82,Normal
HCP-03242,"Physician (General)","General Practice",7,7.82,Normal
HCP-03248,"Physician (General)","General Practice",7,7.82,Normal
HCP-04307,"Physician (General)","General Practice",7,7.82,Normal
HCP-03267,"Physician (General)","General Practice",7,7.82,Normal
HCP-03530,"Physician (General)","General Practice",7,7.82,Normal
HCP-03922,"Physician (General)","General Practice",7,7.82,Normal
HCP-03851,"Physician (General)","General Practice",7,7.82,Normal
HCP-03633,"Physician (General)","General Practice",7,7.82,Normal
HCP-00247,"Physician (General)","General Practice",7,7.82,Normal
HCP-02656,"Physician (General)","General Practice",7,7.82,Normal
HCP-00988,"Physician (General)","General Practice",7,7.82,Normal
HCP-02981,"Physician (General)","General Practice",7,7.82,Normal
HCP-04118,"Physician (General)","General Practice",7,7.82,Normal
HCP-02919,"Physician (General)","General Practice",7,7.82,Normal
HCP-03241,"Physician (General)","General Practice",7,7.82,Normal
HCP-04675,"Physician (General)","General Practice",7,7.82,Normal
HCP-00916,"Physician (General)","General Practice",7,7.82,Normal
HCP-04277,"Physician (General)","General Practice",7,7.82,Normal
HCP-04555,"Physician (General)","General Practice",7,7.82,Normal
HCP-04882,"Physician (General)","General Practice",7,7.82,Normal
HCP-01705,"Physician (General)","General Practice",7,7.82,Normal
HCP-03759,"Physician (General)","General Practice",7,7.82,Normal
HCP-00865,"Physician (General)","General Practice",7,7.82,Normal
HCP-04229,"Physician (General)","General Practice",7,7.82,Normal
HCP-00040,"Physician (General)","General Practice",7,7.82,Normal
HCP-02513,"Physician (General)","General Practice",7,7.82,Normal
HCP-03411,"Physician (General)","General Practice",7,7.82,Normal
HCP-04181,"Physician (General)","General Practice",7,7.82,Normal
HCP-03876,"Physician (General)","General Practice",7,7.82,Normal
HCP-00858,"Physician (General)","General Practice",7,7.82,Normal
HCP-04752,"Physician (General)","General Practice",7,7.82,Normal
HCP-01740,"Physician (General)","General Practice",7,7.82,Normal
HCP-04719,"Physician (General)","General Practice",7,7.82,Normal
HCP-03788,"Physician (General)","General Practice",7,7.82,Normal
HCP-03047,"Physician (General)","General Practice",7,7.82,Normal
HCP-01431,"Physician (General)","General Practice",7,7.82,Normal
HCP-02264,"Physician (General)","General Practice",7,7.82,Normal
HCP-00832,"Physician (General)","General Practice",7,7.82,Normal
HCP-00019,"Physician (General)","General Practice",7,7.82,Normal
HCP-02203,"Physician (General)","General Practice",7,7.82,Normal
HCP-02147,"Physician (General)","General Practice",7,7.82,Normal
HCP-02083,"Physician (General)","General Practice",7,7.82,Normal
HCP-02445,"Physician (General)","General Practice",7,7.82,Normal
HCP-00692,"Physician (General)","General Practice",7,7.82,Normal
HCP-03155,"Physician (General)","General Practice",7,7.82,Normal
HCP-00675,"Physician (General)","General Practice",7,7.82,Normal
HCP-04333,"Physician (General)","General Practice",7,7.82,Normal
HCP-01892,"Physician (General)","General Practice",7,7.82,Normal
HCP-04724,"Physician (General)","General Practice",7,7.82,Normal
HCP-01886,"Physician (General)","General Practice",7,7.82,Normal
HCP-00606,"Physician (General)","General Practice",7,7.82,Normal
HCP-01771,"Physician (General)","General Practice",7,7.82,Normal
HCP-01768,"Physician (General)","General Practice",7,7.82,Normal
HCP-04045,"Physician (General)","General Practice",7,7.82,Normal
HCP-01342,"Physician (General)","General Practice",7,7.82,Normal
HCP-03382,"Physician (General)","General Practice",7,7.82,Normal
HCP-02337,"Physician (General)","General Practice",7,7.82,Normal
HCP-03736,"Physician (General)","General Practice",7,7.82,Normal
HCP-03812,"Physician (General)","General Practice",7,7.82,Normal
HCP-03988,"Physician (General)","General Practice",7,7.82,Normal
HCP-01211,"Physician (General)","General Practice",7,7.82,Normal
HCP-00365,"Laboratory Technician",Laboratory,6,7.00,Normal
HCP-02079,"Laboratory Technician",Laboratory,6,7.00,Normal
HCP-00500,"Laboratory Technician",Laboratory,6,7.00,Normal
HCP-03060,"Laboratory Technician",Laboratory,6,7.00,Normal
HCP-01668,"Laboratory Technician",Laboratory,6,7.00,Normal
HCP-01845,"Laboratory Technician",Laboratory,6,7.00,Normal
HCP-00499,"Laboratory Technician",Laboratory,6,7.00,Normal
HCP-01699,"Laboratory Technician",Laboratory,6,7.00,Normal
HCP-02577,"Laboratory Technician",Laboratory,6,7.00,Normal
HCP-04128,"Laboratory Technician",Laboratory,6,7.00,Normal
HCP-02626,"Laboratory Technician",Laboratory,6,7.00,Normal
